Date/Time,Lat,Lon
2023-03-06 06:10:02,47.91433538,106.9156346
2023-03-06 06:11:15,47.91665621,106.9177467
2023-03-06 06:12:53,47.91573182,106.9707554
2023-03-06 06:20:46,47.91849599,106.9845718
2023-03-06 06:21:04,47.91346283,106.943966
2023-03-06 06:21:14,47.91573182,106.9707554
2023-03-06 06:22:22,47.91665621,106.9177467
2023-03-06 06:22:23,47.91665621,106.9177467
2023-03-06 06:23:08,47.99990324,106.9243515
2023-03-06 06:23:23,47.84878353,106.7899147
2023-03-06 06:23:25,47.94322193,106.9144798
2023-03-06 06:23:42,47.91573182,106.9707554
2023-03-06 06:23:43,47.91573182,106.9707554
2023-03-06 06:23:56,47.99329058,106.9256834
2023-03-06 06:25:46,47.90168814,106.9104184
2023-03-06 06:26:26,47.90785853,106.7928661
2023-03-06 06:27:05,47.90923086,107.0074515
2023-03-06 06:27:34,47.90950925,106.799689
2023-03-06 06:27:40,47.9187627,106.9410161
2023-03-06 06:27:48,47.91573182,106.9707554
2023-03-06 06:27:49,47.91573182,106.9707554
2023-03-06 06:28:23,47.92154567,106.7445222
2023-03-06 06:28:49,47.91260622,107.0008482
2023-03-06 06:28:50,47.91005082,106.8154969
2023-03-06 06:29:06,47.91048321,106.8264403
2023-03-06 06:29:25,47.91005082,106.8154969
2023-03-06 06:29:44,47.98403763,106.8278092
2023-03-06 06:30:08,47.91263632,106.9484109
2023-03-06 06:30:16,47.92294489,106.9109476
2023-03-06 06:30:16,47.91005082,106.8154969
2023-03-06 06:30:18,47.91005082,106.8154969
2023-03-06 06:30:27,47.91005082,106.8154969
2023-03-06 06:30:37,47.97459082,106.9004191
2023-03-06 06:31:37,47.95413601,106.8263503
2023-03-06 06:31:45,47.91809592,106.9258977
2023-03-06 06:32:04,47.95413601,106.8263503
2023-03-06 06:32:08,47.91076127,106.8239816
2023-03-06 06:32:17,47.92844978,106.9376081
2023-03-06 06:32:36,47.92360454,106.9815095
2023-03-06 06:32:39,47.91573182,106.9707554
2023-03-06 06:33:32,47.94765906,106.9138588
2023-03-06 06:33:39,47.9553921,106.8419351
2023-03-06 06:33:49,47.97405506,106.9179594
2023-03-06 06:33:57,47.91757682,106.9116781
2023-03-06 06:34:31,47.96842904,106.9171308
2023-03-06 06:34:36,47.91530454,106.8973542
2023-03-06 06:34:40,47.91162692,106.8406411
2023-03-06 06:34:56,47.91103902,106.8186519
2023-03-06 06:35:05,47.91048321,106.8264403
2023-03-06 06:35:52,47.9179318,106.9734188
2023-03-06 06:36:07,47.91573182,106.9707554
2023-03-06 06:36:12,47.91530454,106.8973542
2023-03-06 06:36:20,47.91530454,106.8973542
2023-03-06 06:36:30,47.91005082,106.8154969
2023-03-06 06:36:30,47.91005082,106.8154969
2023-03-06 06:36:31,47.91048321,106.8264403
2023-03-06 06:36:38,47.91573182,106.9707554
2023-03-06 06:36:43,47.91573182,106.9707554
2023-03-06 06:36:44,47.91573182,106.9707554
2023-03-06 06:36:52,47.91048321,106.8264403
2023-03-06 06:36:55,47.92282658,106.8866355
2023-03-06 06:36:59,47.9203698,106.8168466
2023-03-06 06:37:09,47.89746634,106.8883362
2023-03-06 06:37:17,47.91880669,106.8585471
2023-03-06 06:37:20,47.89746634,106.8883362
2023-03-06 06:37:21,47.95967215,106.8206735
2023-03-06 06:37:33,47.91759619,106.9796204
2023-03-06 06:37:35,47.91048321,106.8264403
2023-03-06 06:37:37,47.92844978,106.9376081
2023-03-06 06:37:38,47.92844978,106.9376081
2023-03-06 06:37:40,47.91048321,106.8264403
2023-03-06 06:37:45,47.91573182,106.9707554
2023-03-06 06:37:47,47.91573182,106.9707554
2023-03-06 06:37:53,47.91573182,106.9707554
2023-03-06 06:38:11,47.90677939,107.0143156
2023-03-06 06:38:24,47.94393731,106.903084
2023-03-06 06:38:28,47.9179318,106.9734188
2023-03-06 06:38:30,47.92225892,106.8686239
2023-03-06 06:38:31,47.91103902,106.8186519
2023-03-06 06:38:34,47.91005082,106.8154969
2023-03-06 06:38:43,47.92366696,106.9528558
2023-03-06 06:38:59,47.91346283,106.943966
2023-03-06 06:38:59,47.90187769,106.8958947
2023-03-06 06:39:00,47.95413601,106.8263503
2023-03-06 06:39:09,47.90778951,106.9602676
2023-03-06 06:39:22,47.91573182,106.9707554
2023-03-06 06:39:24,47.91338175,106.8592562
2023-03-06 06:39:27,47.90168814,106.9104184
