Date/Time,Lat,Lon
2023-03-06 05:24:34,47.91005082,106.8154969
2023-03-06 05:28:50,47.86562238,106.7634086
2023-03-06 05:39:01,47.85638216,106.7768131
2023-03-06 05:40:44,47.86562238,106.7634086
2023-03-06 05:42:19,47.85946649,106.7918339
2023-03-06 05:49:14,47.85623028,106.7704593
2023-03-06 05:49:51,47.87166991,106.8323577
2023-03-06 05:51:22,47.8560047,106.7655304
2023-03-06 05:51:28,47.8560047,106.7655304
2023-03-06 06:03:11,47.87700034,106.8500677
2023-03-06 06:04:36,47.88088337,106.857492
2023-03-06 06:04:43,47.88088337,106.857492
2023-03-06 06:05:59,47.99329058,106.9256834
2023-03-06 06:09:07,47.98340662,106.9235869
2023-03-06 06:12:38,47.91766359,107.0338898
2023-03-06 06:16:16,47.76712022,107.2459174
2023-03-06 06:16:36,47.78111872,107.3919458
2023-03-06 06:17:09,47.76712022,107.2459174
2023-03-06 06:17:44,47.92018008,106.793477
2023-03-06 06:18:03,47.91766359,107.0338898
2023-03-06 06:18:26,47.76712022,107.2459174
2023-03-06 06:18:40,47.93452936,106.7657232
2023-03-06 06:18:49,47.93911047,106.8229799
2023-03-06 06:19:39,47.99852643,106.8257007
2023-03-06 06:19:54,47.92084652,106.8048112
2023-03-06 06:20:19,47.98101189,106.9499398
2023-03-06 06:20:22,47.8729264,106.8066919
2023-03-06 06:20:22,47.98101189,106.9499398
2023-03-06 06:20:23,47.91849599,106.9845718
2023-03-06 06:20:29,47.8729264,106.8066919
2023-03-06 06:20:39,47.91005082,106.8154969
2023-03-06 06:20:42,47.91849599,106.9845718
2023-03-06 06:20:44,47.75221327,106.5497293
2023-03-06 06:20:46,47.86562238,106.7634086
2023-03-06 06:20:47,47.95070796,106.7739149
2023-03-06 06:21:08,47.90520423,106.9956546
2023-03-06 06:21:15,48.05785743,107.0034683
2023-03-06 06:21:24,47.86032509,106.7617814
2023-03-06 06:21:26,47.86032509,106.7617814
2023-03-06 06:21:26,47.8920732,106.7852092
2023-03-06 06:21:37,47.86562238,106.7634086
2023-03-06 06:21:41,47.98158307,106.803483
2023-03-06 06:21:51,47.91859518,106.781541
2023-03-06 06:22:04,47.91859518,106.781541
2023-03-06 06:22:10,47.94602669,106.7761382
2023-03-06 06:22:10,48.05785743,107.0034683
2023-03-06 06:22:20,47.87700034,106.8500677
2023-03-06 06:22:31,47.87700034,106.8500677
2023-03-06 06:22:38,47.89230292,106.686131
2023-03-06 06:22:43,47.93275564,106.7931627
2023-03-06 06:22:59,47.97799384,106.8035177
2023-03-06 06:23:00,47.91005082,106.8154969
2023-03-06 06:23:12,47.90626484,107.0037102
2023-03-06 06:23:15,47.84878353,106.7899147
2023-03-06 06:23:16,47.91260622,107.0008482
2023-03-06 06:23:19,47.84878353,106.7899147
2023-03-06 06:23:34,47.91573182,106.9707554
2023-03-06 06:23:40,47.84833294,106.7216297
2023-03-06 06:23:56,47.92401733,106.7653968
2023-03-06 06:24:02,47.91104248,106.8335809
2023-03-06 06:24:04,47.92401733,106.7653968
2023-03-06 06:24:14,47.91572847,107.0756485
2023-03-06 06:24:16,47.91048321,106.8264403
2023-03-06 06:24:20,47.92050116,106.7989438
2023-03-06 06:24:21,47.9553921,106.8419351
2023-03-06 06:24:22,47.91048321,106.8264403
2023-03-06 06:24:25,47.9187627,106.9410161
2023-03-06 06:24:28,47.91573182,106.9707554
2023-03-06 06:24:33,47.91849599,106.9845718
2023-03-06 06:24:34,47.91515568,106.8031089
2023-03-06 06:24:52,47.9408018,106.9689447
2023-03-06 06:24:55,47.8560047,106.7655304
2023-03-06 06:24:56,47.8560047,106.7655304
2023-03-06 06:24:58,48.05785743,107.0034683
2023-03-06 06:25:01,47.86507641,106.8103524
2023-03-06 06:25:05,47.98862434,106.9251166
2023-03-06 06:25:23,47.88088337,106.857492
2023-03-06 06:25:23,47.91005082,106.8154969
2023-03-06 06:25:49,47.88088337,106.857492
2023-03-06 06:25:57,47.8560047,106.7655304
2023-03-06 06:26:02,47.9361341,106.783231
2023-03-06 06:26:03,47.90785853,106.7928661
2023-03-06 06:26:04,47.86032509,106.7617814
2023-03-06 06:26:09,47.90572732,106.7251368
2023-03-06 06:26:11,47.99329058,106.9256834
2023-03-06 06:26:12,47.90572732,106.7251368
2023-03-06 06:26:13,47.93911047,106.8229799
2023-03-06 06:26:14,47.90785853,106.7928661
2023-03-06 06:26:15,47.86728638,106.8177255
2023-03-06 06:26:18,47.96794133,106.8109443
2023-03-06 06:26:22,47.8729264,106.8066919
2023-03-06 06:26:22,47.96794133,106.8109443
2023-03-06 06:26:28,47.92019842,106.7661741
2023-03-06 06:26:28,47.86562238,106.7634086
2023-03-06 06:26:32,47.91256387,106.9893306
2023-03-06 06:26:37,47.94818145,106.89729
2023-03-06 06:26:44,47.91573182,106.9707554
2023-03-06 06:26:49,47.85946649,106.7918339
2023-03-06 06:26:53,47.91260622,107.0008482
2023-03-06 06:27:02,47.85638216,106.7768131
2023-03-06 06:27:03,47.98188854,106.8871175
2023-03-06 06:27:03,47.90950925,106.799689
2023-03-06 06:27:04,47.91291577,107.0371845
2023-03-06 06:27:34,47.86947843,106.8249466
2023-03-06 06:27:38,47.91573182,106.9707554
2023-03-06 06:27:39,48.0178398,106.7320508
2023-03-06 06:27:48,47.94655651,106.975097
2023-03-06 06:28:00,47.76987168,107.2521506
2023-03-06 06:28:03,47.91104248,106.8335809
2023-03-06 06:28:06,47.8729264,106.8066919
2023-03-06 06:28:09,47.91104248,106.8335809
2023-03-06 06:28:11,47.91104248,106.8335809
2023-03-06 06:28:15,47.84878353,106.7899147
2023-03-06 06:28:16,47.8427042,106.6771485
2023-03-06 06:28:18,47.9203698,106.8168466
2023-03-06 06:28:19,47.9203698,106.8168466
2023-03-06 06:28:21,47.84732298,106.7265765
2023-03-06 06:28:26,47.9213895,106.814397
2023-03-06 06:28:31,47.92360454,106.9815095
2023-03-06 06:28:35,47.91252637,106.8531304
2023-03-06 06:28:41,47.91573182,106.9707554
2023-03-06 06:28:46,47.90094726,106.929709
2023-03-06 06:28:51,47.91573182,106.9707554
2023-03-06 06:28:56,47.91849599,106.9845718
2023-03-06 06:29:05,47.78521762,106.708046
2023-03-06 06:29:10,47.93452936,106.7657232
2023-03-06 06:29:16,47.78521762,106.708046
2023-03-06 06:29:17,47.87704963,106.9116012
2023-03-06 06:29:22,47.91162692,106.8406411
2023-03-06 06:29:24,47.76712022,107.2459174
2023-03-06 06:29:29,47.8560047,106.7655304
2023-03-06 06:29:29,47.90923086,107.0074515
2023-03-06 06:29:38,47.9203698,106.8168466
2023-03-06 06:29:40,47.86169778,106.7992407
2023-03-06 06:29:40,47.93452936,106.7657232
2023-03-06 06:29:41,47.87166991,106.8323577
2023-03-06 06:29:42,47.91005082,106.8154969
2023-03-06 06:29:46,47.91045029,106.7354255
2023-03-06 06:29:46,47.91005082,106.8154969
2023-03-06 06:29:47,47.91849599,106.9845718
2023-03-06 06:29:48,47.91005082,106.8154969
2023-03-06 06:29:50,47.9213895,106.814397
2023-03-06 06:29:51,47.86032509,106.7617814
2023-03-06 06:29:54,47.87166991,106.8323577
2023-03-06 06:29:56,47.91005082,106.8154969
2023-03-06 06:30:01,47.92225892,106.8686239
2023-03-06 06:30:03,47.9203698,106.8168466
2023-03-06 06:30:03,47.94347267,106.8753484
2023-03-06 06:30:06,47.91849599,106.9845718
2023-03-06 06:30:09,47.9143912,106.9751033
2023-03-06 06:30:11,47.91048321,106.8264403
2023-03-06 06:30:14,47.9143912,106.9751033
2023-03-06 06:30:17,47.9203698,106.8168466
2023-03-06 06:30:25,47.95991302,106.8382956
2023-03-06 06:30:27,47.91757682,106.9116781
2023-03-06 06:30:28,47.89230292,106.686131
2023-03-06 06:30:35,47.96593618,106.9302997
2023-03-06 06:30:38,47.97405506,106.9179594
2023-03-06 06:30:48,47.92360454,106.9815095
